"COU","POL","VAR","YEA","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"AUT","CH4","TOTAL","2007","T_CO2_EQVT","3",,7542.198,
"AUT","CH4","TOTAL","2008","T_CO2_EQVT","3",,7417.689,
"AUT","CH4","TOTAL","2009","T_CO2_EQVT","3",,7346.245,
"AUT","CH4","TOTAL","2010","T_CO2_EQVT","3",,7255.667,
"AUT","CH4","TOTAL","2011","T_CO2_EQVT","3",,7060.093,
"AUT","CH4","TOTAL","2012","T_CO2_EQVT","3",,6948.493,
"AUT","CH4","TOTAL","2013","T_CO2_EQVT","3",,6891.226,
"AUT","CH4","TOTAL","2014","T_CO2_EQVT","3",,6750.136,
"AUT","CH4","TOTAL","2015","T_CO2_EQVT","3",,6677.586,
"AUT","CH4","TOTAL","2016","T_CO2_EQVT","3",,6617.439,
"AUT","CH4","TOTAL","2017","T_CO2_EQVT","3",,6597.352,
"AUT","N2O","TOTAL","1990","T_CO2_EQVT","3",,4328.847,
"AUT","N2O","TOTAL","1991","T_CO2_EQVT","3",,4364.387,
"AUT","N2O","TOTAL","1992","T_CO2_EQVT","3",,4176.47,
"AUT","N2O","TOTAL","1993","T_CO2_EQVT","3",,4206.25,
"AUT","N2O","TOTAL","1994","T_CO2_EQVT","3",,4158.493,
"AUT","N2O","TOTAL","1995","T_CO2_EQVT","3",,4254.177,
"AUT","N2O","TOTAL","1996","T_CO2_EQVT","3",,4282.861,
"AUT","N2O","TOTAL","1997","T_CO2_EQVT","3",,4306.953,
"AUT","N2O","TOTAL","1998","T_CO2_EQVT","3",,4352.548,
"AUT","N2O","TOTAL","1999","T_CO2_EQVT","3",,4341.524,
"AUT","N2O","TOTAL","2000","T_CO2_EQVT","3",,4320.034,
"AUT","N2O","TOTAL","2001","T_CO2_EQVT","3",,4193.985,
"AUT","N2O","TOTAL","2002","T_CO2_EQVT","3",,4196.276,
"AUT","N2O","TOTAL","2003","T_CO2_EQVT","3",,4185.187,
"AUT","N2O","TOTAL","2004","T_CO2_EQVT","3",,3599.056,
"AUT","N2O","TOTAL","2005","T_CO2_EQVT","3",,3590.493,
"AUT","N2O","TOTAL","2006","T_CO2_EQVT","3",,3594.662,
"AUT","N2O","TOTAL","2007","T_CO2_EQVT","3",,3606.434,
"AUT","N2O","TOTAL","2008","T_CO2_EQVT","3",,3786.688,
"AUT","N2O","TOTAL","2009","T_CO2_EQVT","3",,3565.793,
"AUT","N2O","TOTAL","2010","T_CO2_EQVT","3",,3365.599,
"AUT","N2O","TOTAL","2011","T_CO2_EQVT","3",,3458.756,
"AUT","N2O","TOTAL","2012","T_CO2_EQVT","3",,3422.183,
"AUT","N2O","TOTAL","2013","T_CO2_EQVT","3",,3416.643,
"AUT","N2O","TOTAL","2014","T_CO2_EQVT","3",,3498.925,
"AUT","N2O","TOTAL","2015","T_CO2_EQVT","3",,3498.39,
"AUT","N2O","TOTAL","2016","T_CO2_EQVT","3",,3582.228,
"AUT","N2O","TOTAL","2017","T_CO2_EQVT","3",,3505.371,
"AUT","HFC","TOTAL","1990","T_CO2_EQVT","3",,2.438,
"AUT","HFC","TOTAL","1991","T_CO2_EQVT","3",,3.889,
"AUT","HFC","TOTAL","1992","T_CO2_EQVT","3",,5.636,
"AUT","HFC","TOTAL","1993","T_CO2_EQVT","3",,235.265,
"AUT","HFC","TOTAL","1994","T_CO2_EQVT","3",,261.106,
"AUT","HFC","TOTAL","1995","T_CO2_EQVT","3",,353.451,
"AUT","HFC","TOTAL","1996","T_CO2_EQVT","3",,417.202,
"AUT","HFC","TOTAL","1997","T_CO2_EQVT","3",,498.14,
"AUT","HFC","TOTAL","1998","T_CO2_EQVT","3",,608.547,
"AUT","HFC","TOTAL","1999","T_CO2_EQVT","3",,700.925,
"AUT","HFC","TOTAL","2000","T_CO2_EQVT","3",,713.627,
"AUT","HFC","TOTAL","2001","T_CO2_EQVT","3",,863.101,
"AUT","HFC","TOTAL","2002","T_CO2_EQVT","3",,969.364,
"AUT","HFC","TOTAL","2003","T_CO2_EQVT","3",,1073.408,
"AUT","HFC","TOTAL","2004","T_CO2_EQVT","3",,1160.211,
"AUT","HFC","TOTAL","2005","T_CO2_EQVT","3",,1148.328,
"AUT","HFC","TOTAL","2006","T_CO2_EQVT","3",,1155.233,
"AUT","HFC","TOTAL","2007","T_CO2_EQVT","3",,1198.413,
"AUT","HFC","TOTAL","2008","T_CO2_EQVT","3",,1249.712,
"AUT","HFC","TOTAL","2009","T_CO2_EQVT","3",,1310.44,
"AUT","HFC","TOTAL","2010","T_CO2_EQVT","3",,1485.662,
"AUT","HFC","TOTAL","2011","T_CO2_EQVT","3",,1413.927,
"AUT","HFC","TOTAL","2012","T_CO2_EQVT","3",,1492.356,
"AUT","HFC","TOTAL","2013","T_CO2_EQVT","3",,1519.633,
"AUT","HFC","TOTAL","2014","T_CO2_EQVT","3",,1586.612,
"AUT","HFC","TOTAL","2015","T_CO2_EQVT","3",,1615.86,
"AUT","HFC","TOTAL","2016","T_CO2_EQVT","3",,1632.199,
"AUT","HFC","TOTAL","2017","T_CO2_EQVT","3",,1724.774,
"AUT","PFC","TOTAL","1990","T_CO2_EQVT","3",,1182.787,
"AUT","PFC","TOTAL","1991","T_CO2_EQVT","3",,1192.617,
"AUT","PFC","TOTAL","1992","T_CO2_EQVT","3",,510.473,
"AUT","PFC","TOTAL","1993","T_CO2_EQVT","3",,63.52,
"AUT","PFC","TOTAL","1994","T_CO2_EQVT","3",,70.956,
"AUT","PFC","TOTAL","1995","T_CO2_EQVT","3",,83.35,
"AUT","PFC","TOTAL","1996","T_CO2_EQVT","3",,80.254,
"AUT","PFC","TOTAL","1997","T_CO2_EQVT","3",,117.472,
"AUT","PFC","TOTAL","1998","T_CO2_EQVT","3",,55.531,
"AUT","PFC","TOTAL","1999","T_CO2_EQVT","3",,79.183,
"AUT","PFC","TOTAL","2000","T_CO2_EQVT","3",,87.866,
"AUT","PFC","TOTAL","2001","T_CO2_EQVT","3",,116.337,
"AUT","PFC","TOTAL","2002","T_CO2_EQVT","3",,101.975,
"AUT","PFC","TOTAL","2003","T_CO2_EQVT","3",,126.383,
"AUT","PFC","TOTAL","2004","T_CO2_EQVT","3",,157.573,
"AUT","PFC","TOTAL","2005","T_CO2_EQVT","3",,163.285,
"AUT","PFC","TOTAL","2006","T_CO2_EQVT","3",,172.387,
"AUT","PFC","TOTAL","2007","T_CO2_EQVT","3",,230.332,
"AUT","PFC","TOTAL","2008","T_CO2_EQVT","3",,208.186,
"AUT","PFC","TOTAL","2009","T_CO2_EQVT","3",,36.022,
"AUT","PFC","TOTAL","2010","T_CO2_EQVT","3",,78.049,
"AUT","PFC","TOTAL","2011","T_CO2_EQVT","3",,73.513,
"AUT","PFC","TOTAL","2012","T_CO2_EQVT","3",,50.715,
"AUT","PFC","TOTAL","2013","T_CO2_EQVT","3",,49.229,
"AUT","PFC","TOTAL","2014","T_CO2_EQVT","3",,53.029,
"AUT","PFC","TOTAL","2015","T_CO2_EQVT","3",,49.549,
"AUT","PFC","TOTAL","2016","T_CO2_EQVT","3",,50.39,
"AUT","PFC","TOTAL","2017","T_CO2_EQVT","3",,44.09,
"AUT","SF6","TOTAL","1990","T_CO2_EQVT","3",,470.608,
"AUT","SF6","TOTAL","1991","T_CO2_EQVT","3",,614.14,
"AUT","SF6","TOTAL","1992","T_CO2_EQVT","3",,656.272,
"AUT","SF6","TOTAL","1993","T_CO2_EQVT","3",,744.003,
"AUT","SF6","TOTAL","1994","T_CO2_EQVT","3",,926.174,
"AUT","SF6","TOTAL","1995","T_CO2_EQVT","3",,1100.108,
"AUT","SF6","TOTAL","1996","T_CO2_EQVT","3",,1176.9,
"AUT","SF6","TOTAL","1997","T_CO2_EQVT","3",,1086.397,
"AUT","SF6","TOTAL","1998","T_CO2_EQVT","3",,869.882,
"AUT","SF6","TOTAL","1999","T_CO2_EQVT","3",,676.368,
"AUT","SF6","TOTAL","2000","T_CO2_EQVT","3",,574.528,
"AUT","SF6","TOTAL","2001","T_CO2_EQVT","3",,629.326,
"AUT","SF6","TOTAL","2002","T_CO2_EQVT","3",,613.301,
"AUT","SF6","TOTAL","2003","T_CO2_EQVT","3",,549.443,
"AUT","SF6","TOTAL","2004","T_CO2_EQVT","3",,484.007,
"AUT","SF6","TOTAL","2005","T_CO2_EQVT","3",,493.625,
"AUT","SF6","TOTAL","2006","T_CO2_EQVT","3",,453.462,
"AUT","SF6","TOTAL","2007","T_CO2_EQVT","3",,367.007,
"AUT","SF6","TOTAL","2008","T_CO2_EQVT","3",,373.434,
"AUT","SF6","TOTAL","2009","T_CO2_EQVT","3",,341.679,
"AUT","SF6","TOTAL","2010","T_CO2_EQVT","3",,335.871,
"AUT","SF6","TOTAL","2011","T_CO2_EQVT","3",,307.349,
"AUT","SF6","TOTAL","2012","T_CO2_EQVT","3",,311.879,
"AUT","SF6","TOTAL","2013","T_CO2_EQVT","3",,304.869,
"AUT","SF6","TOTAL","2014","T_CO2_EQVT","3",,313.131,
"AUT","SF6","TOTAL","2015","T_CO2_EQVT","3",,309.547,
"AUT","SF6","TOTAL","2016","T_CO2_EQVT","3",,392.837,
"AUT","SF6","TOTAL","2017","T_CO2_EQVT","3",,399.03,
"BEL","GHG","TOTAL","1990","T_CO2_EQVT","3",,146586.607,
"BEL","GHG","TOTAL","1991","T_CO2_EQVT","3",,149323.542,
"BEL","GHG","TOTAL","1992","T_CO2_EQVT","3",,148920.398,
"BEL","GHG","TOTAL","1993","T_CO2_EQVT","3",,147890.397,
"BEL","GHG","TOTAL","1994","T_CO2_EQVT","3",,152522.825,
"BEL","GHG","TOTAL","1995","T_CO2_EQVT","3",,154665.231,
"BEL","GHG","TOTAL","1996","T_CO2_EQVT","3",,158303.405,
"BEL","GHG","TOTAL","1997","T_CO2_EQVT","3",,149781.669,
"BEL","GHG","TOTAL","1998","T_CO2_EQVT","3",,154956.898,
"BEL","GHG","TOTAL","1999","T_CO2_EQVT","3",,148644.594,
"BEL","GHG","TOTAL","2000","T_CO2_EQVT","3",,149729.922,
"BEL","GHG","TOTAL","2001","T_CO2_EQVT","3",,148131.89,
"BEL","GHG","TOTAL","2002","T_CO2_EQVT","3",,147567.284,
"BEL","GHG","TOTAL","2003","T_CO2_EQVT","3",,147932.269,
"BEL","GHG","TOTAL","2004","T_CO2_EQVT","3",,149230.634,
"BEL","GHG","TOTAL","2005","T_CO2_EQVT","3",,145283.842,
"BEL","GHG","TOTAL","2006","T_CO2_EQVT","3",,142660.424,
"BEL","GHG","TOTAL","2007","T_CO2_EQVT","3",,138960.92,
"BEL","GHG","TOTAL","2008","T_CO2_EQVT","3",,138827.782,
"BEL","GHG","TOTAL","2009","T_CO2_EQVT","3",,126262.687,
"BEL","GHG","TOTAL","2010","T_CO2_EQVT","3",,132921.986,
"BEL","GHG","TOTAL","2011","T_CO2_EQVT","3",,122198.356,
"BEL","GHG","TOTAL","2012","T_CO2_EQVT","3",,119372.665,
"BEL","GHG","TOTAL","2013","T_CO2_EQVT","3",,119304.384,
"BEL","GHG","TOTAL","2014","T_CO2_EQVT","3",,113505.967,
"BEL","GHG","TOTAL","2015","T_CO2_EQVT","3",,117122.085,
"BEL","GHG","TOTAL","2016","T_CO2_EQVT","3",,115783.177,
"BEL","GHG","TOTAL","2017","T_CO2_EQVT","3",,114539.902,
"BEL","GHG","INDEX_1990","1990","IDX","0",,100,
"BEL","GHG","INDEX_1990","1991","IDX","0",,101.867,
"BEL","GHG","INDEX_1990","1992","IDX","0",,101.592,
"BEL","GHG","INDEX_1990","1993","IDX","0",,100.889,
"BEL","GHG","INDEX_1990","1994","IDX","0",,104.05,
"BEL","GHG","INDEX_1990","1995","IDX","0",,105.511,
"BEL","GHG","INDEX_1990","1996","IDX","0",,107.993,
"BEL","GHG","INDEX_1990","1997","IDX","0",,102.18,
"BEL","GHG","INDEX_1990","1998","IDX","0",,105.71,
"BEL","GHG","INDEX_1990","1999","IDX","0",,101.404,
"BEL","GHG","INDEX_1990","2000","IDX","0",,102.144,
"BEL","GHG","INDEX_1990","2001","IDX","0",,101.054,
"BEL","GHG","INDEX_1990","2002","IDX","0",,100.669,
"BEL","GHG","INDEX_1990","2003","IDX","0",,100.918,
"BEL","GHG","INDEX_1990","2004","IDX","0",,101.804,
"BEL","GHG","INDEX_1990","2005","IDX","0",,99.111,
"BEL","GHG","INDEX_1990","2006","IDX","0",,97.322,
"BEL","GHG","INDEX_1990","2007","IDX","0",,94.798,
"BEL","GHG","INDEX_1990","2008","IDX","0",,94.707,
"BEL","GHG","INDEX_1990","2009","IDX","0",,86.135,
"BEL","GHG","INDEX_1990","2010","IDX","0",,90.678,
"BEL","GHG","INDEX_1990","2011","IDX","0",,83.363,
"BEL","GHG","INDEX_1990","2012","IDX","0",,81.435,
"BEL","GHG","INDEX_1990","2013","IDX","0",,81.388,
"BEL","GHG","INDEX_1990","2014","IDX","0",,77.433,
"BEL","GHG","INDEX_1990","2015","IDX","0",,79.9,
"BEL","GHG","INDEX_1990","2016","IDX","0",,78.986,
"BEL","GHG","INDEX_1990","2017","IDX","0",,78.138,
"BEL","GHG","GHG_CAP","1990","KG_HAB","3",,14.649,
"BEL","GHG","GHG_CAP","1991","KG_HAB","3",,14.874,
"BEL","GHG","GHG_CAP","1992","KG_HAB","3",,14.777,
"BEL","GHG","GHG_CAP","1993","KG_HAB","3",,14.616,
"BEL","GHG","GHG_CAP","1994","KG_HAB","3",,15.018,
"BEL","GHG","GHG_CAP","1995","KG_HAB","3",,15.184,
"BEL","GHG","GHG_CAP","1996","KG_HAB","3",,15.507,
"BEL","GHG","GHG_CAP","1997","KG_HAB","3",,14.65,
"BEL","GHG","GHG_CAP","1998","KG_HAB","3",,15.137,
"BEL","GHG","GHG_CAP","1999","KG_HAB","3",,14.495,
"BEL","GHG","GHG_CAP","2000","KG_HAB","3",,14.562,
"BEL","GHG","GHG_CAP","2001","KG_HAB","3",,14.355,
"BEL","GHG","GHG_CAP","2002","KG_HAB","3",,14.237,
"BEL","GHG","GHG_CAP","2003","KG_HAB","3",,14.198,
"BEL","GHG","GHG_CAP","2004","KG_HAB","3",,14.239,
"BEL","GHG","GHG_CAP","2005","KG_HAB","3",,13.775,
"BEL","GHG","GHG_CAP","2006","KG_HAB","3",,13.434,
"BEL","GHG","GHG_CAP","2007","KG_HAB","3",,12.99,
"BEL","GHG","GHG_CAP","2008","KG_HAB","3",,12.88,
"BEL","GHG","GHG_CAP","2009","KG_HAB","3",,11.626,
"BEL","GHG","GHG_CAP","2010","KG_HAB","3",,12.151,
"BEL","GHG","GHG_CAP","2011","KG_HAB","3",,11.095,
"BEL","GHG","GHG_CAP","2012","KG_HAB","3",,10.768,
"BEL","GHG","GHG_CAP","2013","KG_HAB","3",,10.696,
"BEL","GHG","GHG_CAP","2014","KG_HAB","3",,10.115,
"BEL","GHG","GHG_CAP","2015","KG_HAB","3",,10.376,
"BEL","GHG","GHG_CAP","2016","KG_HAB","3",,10.197,
"BEL","GHG","GHG_CAP","2017","KG_HAB","3",,10.03,
"BEL","CO2","TOTAL","1990","T_CO2_EQVT","3",,120481.839,
"BEL","CO2","TOTAL","1991","T_CO2_EQVT","3",,123543.218,
"BEL","CO2","TOTAL","1992","T_CO2_EQVT","3",,122655.91,
"BEL","CO2","TOTAL","1993","T_CO2_EQVT","3",,121555.272,
"BEL","CO2","TOTAL","1994","T_CO2_EQVT","3",,124938.749,
"BEL","CO2","TOTAL","1995","T_CO2_EQVT","3",,126080.411,
"BEL","CO2","TOTAL","1996","T_CO2_EQVT","3",,129579.154,
"BEL","CO2","TOTAL","1997","T_CO2_EQVT","3",,124042.52,
"BEL","CO2","TOTAL","1998","T_CO2_EQVT","3",,130281.497,
"BEL","CO2","TOTAL","1999","T_CO2_EQVT","3",,124702.991,
"BEL","CO2","TOTAL","2000","T_CO2_EQVT","3",,126769.13,
"BEL","CO2","TOTAL","2001","T_CO2_EQVT","3",,126119.618,
"BEL","CO2","TOTAL","2002","T_CO2_EQVT","3",,126304.98,
"BEL","CO2","TOTAL","2003","T_CO2_EQVT","3",,127806.431,
"BEL","CO2","TOTAL","2004","T_CO2_EQVT","3",,128830.183,
"BEL","CO2","TOTAL","2005","T_CO2_EQVT","3",,125519.713,
"BEL","CO2","TOTAL","2006","T_CO2_EQVT","3",,123832.914,
"BEL","CO2","TOTAL","2007","T_CO2_EQVT","3",,120444.866,
"BEL","CO2","TOTAL","2008","T_CO2_EQVT","3",,120352.128,
"BEL","CO2","TOTAL","2009","T_CO2_EQVT","3",,107699.337,
"BEL","CO2","TOTAL","2010","T_CO2_EQVT","3",,113814.068,
"BEL","CO2","TOTAL","2011","T_CO2_EQVT","3",,104319.178,
"BEL","CO2","TOTAL","2012","T_CO2_EQVT","3",,101514.57,
"BEL","CO2","TOTAL","2013","T_CO2_EQVT","3",,101578.966,
"BEL","CO2","TOTAL","2014","T_CO2_EQVT","3",,95906.477,
"BEL","CO2","TOTAL","2015","T_CO2_EQVT","3",,99753.295,
"BEL","CO2","TOTAL","2016","T_CO2_EQVT","3",,98421.54,
"BEL","CO2","TOTAL","2017","T_CO2_EQVT","3",,97563.567,
"BEL","CH4","TOTAL","1990","T_CO2_EQVT","3",,12197.906,
"BEL","CH4","TOTAL","1991","T_CO2_EQVT","3",,12150.765,
"BEL","CH4","TOTAL","1992","T_CO2_EQVT","3",,12058.453,
"BEL","CH4","TOTAL","1993","T_CO2_EQVT","3",,12008.603,
"BEL","CH4","TOTAL","1994","T_CO2_EQVT","3",,12056.313,
"BEL","CH4","TOTAL","1995","T_CO2_EQVT","3",,12138.273,
"BEL","CH4","TOTAL","1996","T_CO2_EQVT","3",,11981.961,
"BEL","CH4","TOTAL","1997","T_CO2_EQVT","3",,11873.384,
"BEL","CH4","TOTAL","1998","T_CO2_EQVT","3",,11707.74,
"BEL","CH4","TOTAL","1999","T_CO2_EQVT","3",,11451.32,
"BEL","CH4","TOTAL","2000","T_CO2_EQVT","3",,11007.719,
"BEL","CH4","TOTAL","2001","T_CO2_EQVT","3",,10558.253,
"BEL","CH4","TOTAL","2002","T_CO2_EQVT","3",,10126.738,
"BEL","CH4","TOTAL","2003","T_CO2_EQVT","3",,9550.463,
"BEL","CH4","TOTAL","2004","T_CO2_EQVT","3",,9498.879,
"BEL","CH4","TOTAL","2005","T_CO2_EQVT","3",,9256.334,
"BEL","CH4","TOTAL","2006","T_CO2_EQVT","3",,9160.692,
"BEL","CH4","TOTAL","2007","T_CO2_EQVT","3",,9102.784,
"BEL","CH4","TOTAL","2008","T_CO2_EQVT","3",,8900.251,
"BEL","CH4","TOTAL","2009","T_CO2_EQVT","3",,8834.289,
"BEL","CH4","TOTAL","2010","T_CO2_EQVT","3",,8788.885,
"BEL","CH4","TOTAL","2011","T_CO2_EQVT","3",,8524.904,
"BEL","CH4","TOTAL","2012","T_CO2_EQVT","3",,8391.476,
"BEL","CH4","TOTAL","2013","T_CO2_EQVT","3",,8243.025,
"BEL","CH4","TOTAL","2014","T_CO2_EQVT","3",,8142.644,
"BEL","CH4","TOTAL","2015","T_CO2_EQVT","3",,8098.933,
"BEL","CH4","TOTAL","2016","T_CO2_EQVT","3",,8073.476,
"BEL","CH4","TOTAL","2017","T_CO2_EQVT","3",,7973.022,
"BEL","N2O","TOTAL","1990","T_CO2_EQVT","3",,10093.777,
"BEL","N2O","TOTAL","1991","T_CO2_EQVT","3",,9993.364,
"BEL","N2O","TOTAL","1992","T_CO2_EQVT","3",,9744.439,
"BEL","N2O","TOTAL","1993","T_CO2_EQVT","3",,10017.952,
"BEL","N2O","TOTAL","1994","T_CO2_EQVT","3",,10423.034,
"BEL","N2O","TOTAL","1995","T_CO2_EQVT","3",,10902.215,
"BEL","N2O","TOTAL","1996","T_CO2_EQVT","3",,11329.898,
"BEL","N2O","TOTAL","1997","T_CO2_EQVT","3",,11087.351,
"BEL","N2O","TOTAL","1998","T_CO2_EQVT","3",,10955.699,
"BEL","N2O","TOTAL","1999","T_CO2_EQVT","3",,10964.859,
"BEL","N2O","TOTAL","2000","T_CO2_EQVT","3",,10218.805,
"BEL","N2O","TOTAL","2001","T_CO2_EQVT","3",,9812.111,
"BEL","N2O","TOTAL","2002","T_CO2_EQVT","3",,9456.468,
"BEL","N2O","TOTAL","2003","T_CO2_EQVT","3",,8562.728,
"BEL","N2O","TOTAL","2004","T_CO2_EQVT","3",,8700.116,
"BEL","N2O","TOTAL","2005","T_CO2_EQVT","3",,8434.102,
"BEL","N2O","TOTAL","2006","T_CO2_EQVT","3",,7466.625,
"BEL","N2O","TOTAL","2007","T_CO2_EQVT","3",,6965.797,
"BEL","N2O","TOTAL","2008","T_CO2_EQVT","3",,6962.284,
"BEL","N2O","TOTAL","2009","T_CO2_EQVT","3",,7056.855,
"BEL","N2O","TOTAL","2010","T_CO2_EQVT","3",,7559.639,
"BEL","N2O","TOTAL","2011","T_CO2_EQVT","3",,6354.797,
"BEL","N2O","TOTAL","2012","T_CO2_EQVT","3",,6297.747,
"BEL","N2O","TOTAL","2013","T_CO2_EQVT","3",,6154.853,
"BEL","N2O","TOTAL","2014","T_CO2_EQVT","3",,6161.328,
"BEL","N2O","TOTAL","2015","T_CO2_EQVT","3",,5991.054,
"BEL","N2O","TOTAL","2016","T_CO2_EQVT","3",,5698.433,
"BEL","N2O","TOTAL","2017","T_CO2_EQVT","3",,5937.611,
"BEL","HFC","TOTAL","1992","T_CO2_EQVT","3",,477.204,
"BEL","HFC","TOTAL","1993","T_CO2_EQVT","3",,477.204,
"BEL","HFC","TOTAL","1994","T_CO2_EQVT","3",,489.621,
"BEL","HFC","TOTAL","1995","T_CO2_EQVT","3",,490.314,
"BEL","HFC","TOTAL","1996","T_CO2_EQVT","3",,585.854,
"BEL","HFC","TOTAL","1997","T_CO2_EQVT","3",,710.648,
"BEL","HFC","TOTAL","1998","T_CO2_EQVT","3",,872.147,
"BEL","HFC","TOTAL","1999","T_CO2_EQVT","3",,943.015,
"BEL","HFC","TOTAL","2000","T_CO2_EQVT","3",,1144.093,
"BEL","HFC","TOTAL","2001","T_CO2_EQVT","3",,1226.848,
"BEL","HFC","TOTAL","2002","T_CO2_EQVT","3",,1461.871,
"BEL","HFC","TOTAL","2003","T_CO2_EQVT","3",,1651.73,
"BEL","HFC","TOTAL","2004","T_CO2_EQVT","3",,1732.713,
"BEL","HFC","TOTAL","2005","T_CO2_EQVT","3",,1789.905,
"BEL","HFC","TOTAL","2006","T_CO2_EQVT","3",,1923.39,
"BEL","HFC","TOTAL","2007","T_CO2_EQVT","3",,2144.11,
"BEL","HFC","TOTAL","2008","T_CO2_EQVT","3",,2271.87,
"BEL","HFC","TOTAL","2009","T_CO2_EQVT","3",,2431.93,
"BEL","HFC","TOTAL","2010","T_CO2_EQVT","3",,2549.054,
"BEL","HFC","TOTAL","2011","T_CO2_EQVT","3",,2659.134,
"BEL","HFC","TOTAL","2012","T_CO2_EQVT","3",,2778.926,
"BEL","HFC","TOTAL","2013","T_CO2_EQVT","3",,2778.83,
"BEL","HFC","TOTAL","2014","T_CO2_EQVT","3",,2892.588,
"BEL","HFC","TOTAL","2015","T_CO2_EQVT","3",,2886.511,
"BEL","HFC","TOTAL","2016","T_CO2_EQVT","3",,2835.707,
"BEL","HFC","TOTAL","2017","T_CO2_EQVT","3",,2805.385,
"BEL","PFC","TOTAL","1990","T_CO2_EQVT","3",,2191.049,
"BEL","PFC","TOTAL","1991","T_CO2_EQVT","3",,2096.42,
"BEL","PFC","TOTAL","1992","T_CO2_EQVT","3",,2284.768,
"BEL","PFC","TOTAL","1993","T_CO2_EQVT","3",,2195.901,
"BEL","PFC","TOTAL","1994","T_CO2_EQVT","3",,2637.369,
"BEL","PFC","TOTAL","1995","T_CO2_EQVT","3",,2914.285,
"BEL","PFC","TOTAL","1996","T_CO2_EQVT","3",,2766.914,
"BEL","PFC","TOTAL","1997","T_CO2_EQVT","3",,1528.919,
"BEL","PFC","TOTAL","1998","T_CO2_EQVT","3",,843.866,
"BEL","PFC","TOTAL","1999","T_CO2_EQVT","3",,428.747,
"BEL","PFC","TOTAL","2000","T_CO2_EQVT","3",,446.11,
"BEL","PFC","TOTAL","2001","T_CO2_EQVT","3",,275.84,
"BEL","PFC","TOTAL","2002","T_CO2_EQVT","3",,101.057,
"BEL","PFC","TOTAL","2003","T_CO2_EQVT","3",,258.989,
"BEL","PFC","TOTAL","2004","T_CO2_EQVT","3",,378.544,
"BEL","PFC","TOTAL","2005","T_CO2_EQVT","3",,193.099,
"BEL","PFC","TOTAL","2006","T_CO2_EQVT","3",,200.253,
"BEL","PFC","TOTAL","2007","T_CO2_EQVT","3",,224.499,
"BEL","PFC","TOTAL","2008","T_CO2_EQVT","3",,253.694,
"BEL","PFC","TOTAL","2009","T_CO2_EQVT","3",,146.399,
"BEL","PFC","TOTAL","2010","T_CO2_EQVT","3",,106.99,
"BEL","PFC","TOTAL","2011","T_CO2_EQVT","3",,225.778,
"BEL","PFC","TOTAL","2012","T_CO2_EQVT","3",,278.399,
"BEL","PFC","TOTAL","2013","T_CO2_EQVT","3",,431.714,
"BEL","PFC","TOTAL","2014","T_CO2_EQVT","3",,307.023,
"BEL","PFC","TOTAL","2015","T_CO2_EQVT","3",,300.079,
"BEL","PFC","TOTAL","2016","T_CO2_EQVT","3",,658.641,
"BEL","PFC","TOTAL","2017","T_CO2_EQVT","3",,167.661,
"BEL","SF6","TOTAL","1990","T_CO2_EQVT","3",,1622.036,
"BEL","SF6","TOTAL","1991","T_CO2_EQVT","3",,1539.774,
"BEL","SF6","TOTAL","1992","T_CO2_EQVT","3",,1699.625,
"BEL","SF6","TOTAL","1993","T_CO2_EQVT","3",,1635.466,
"BEL","SF6","TOTAL","1994","T_CO2_EQVT","3",,1977.739,
"BEL","SF6","TOTAL","1995","T_CO2_EQVT","3",,2139.733,
"BEL","SF6","TOTAL","1996","T_CO2_EQVT","3",,2059.624,
"BEL","SF6","TOTAL","1997","T_CO2_EQVT","3",,538.849,
"BEL","SF6","TOTAL","1998","T_CO2_EQVT","3",,295.949,
"BEL","SF6","TOTAL","1999","T_CO2_EQVT","3",,153.662,
"BEL","SF6","TOTAL","2000","T_CO2_EQVT","3",,144.064,
"BEL","SF6","TOTAL","2001","T_CO2_EQVT","3",,139.22,
"BEL","SF6","TOTAL","2002","T_CO2_EQVT","3",,116.171,
"BEL","SF6","TOTAL","2003","T_CO2_EQVT","3",,101.928,
"BEL","SF6","TOTAL","2004","T_CO2_EQVT","3",,90.198,
"BEL","SF6","TOTAL","2005","T_CO2_EQVT","3",,90.688,
"BEL","SF6","TOTAL","2006","T_CO2_EQVT","3",,76.55,
"BEL","SF6","TOTAL","2007","T_CO2_EQVT","3",,78.863,
"BEL","SF6","TOTAL","2008","T_CO2_EQVT","3",,86.883,
"BEL","SF6","TOTAL","2009","T_CO2_EQVT","3",,93.309,
"BEL","SF6","TOTAL","2010","T_CO2_EQVT","3",,102.026,
"BEL","SF6","TOTAL","2011","T_CO2_EQVT","3",,112.09,
"BEL","SF6","TOTAL","2012","T_CO2_EQVT","3",,110.429,
"BEL","SF6","TOTAL","2013","T_CO2_EQVT","3",,115.754,
"BEL","SF6","TOTAL","2014","T_CO2_EQVT","3",,95.218,
"BEL","SF6","TOTAL","2015","T_CO2_EQVT","3",,91.363,
"BEL","SF6","TOTAL","2016","T_CO2_EQVT","3",,94.665,
"BEL","SF6","TOTAL","2017","T_CO2_EQVT","3",,92.028,
"CAN","GHG","TOTAL","1990","T_CO2_EQVT","3",,602184.441,
"CAN","GHG","TOTAL","1991","T_CO2_EQVT","3",,593402.355,
"CAN","GHG","TOTAL","1992","T_CO2_EQVT","3",,610440.864,
